county_name,county_pop2000,statename,stateabbrv,racial_segregation,inequality,poverty_rate,top_1per_income_share,frac_middleclass,unemp_rate,pop_change_80_2000,migration_inflow,migration_outflow,mean_household_income,median_house_value,percent_college_degree,crime_rate
Cortland,48599,New York,NY,0.0200121,0.3625478,0.1547199,0.06222,0.58514,0.0475348,-0.0045268,0.018889278,0.022593058,29430.23,99575.1,18.8,0.0071401
Delaware,48055,New York,NY,0.0560906,0.378957,0.1285786,0.0633,0.5537,0.0416667,0.0262899,0.024908959,0.020247633,33348.92,98908.6,16.6,0.0051135
Dutchess,280150,New York,NY,0.1480766,0.3563592,0.075343,0.11008,0.46351,0.0346625,0.1432128,0.03188292,0.030897733,42774.52,205548.6,27.6,0.0059397
Erie,950265,New York,NY,0.4187983,0.4116809,0.1217865,0.11391,0.5096,0.0470042,-0.0642135,0.012178708,0.017835025,38584.39,121036.4,24.5,0.0076932
Essex,38851,New York,NY,0.1538565,0.3300219,0.1159231,0.05881,0.59926,0.0458696,0.0739441,0.018918432,0.020565751,32001.74,102774.3,18.3,0.0078046
Franklin,51134,New York,NY,0.4117727,0.3603285,0.1455898,0.06115,0.56758,0.0602125,0.1381068,0.012985489,0.012398795,24591.14,83445.8,13,0.0057968
Fulton,55073,New York,NY,0.0472284,0.3946285,0.1254833,0.08315,0.55432,0.0454992,-0.0014505,0.020863218,0.017849037,31562.25,89844.2,13.5,0.0074036
Genesee,60370,New York,NY,0.0926196,0.3095176,0.0762679,0.07324,0.62565,0.0432654,0.01633,0.019728342,0.021500745,34712.62,110905.6,16.3,0.0084644
Greene,48195,New York,NY,0.218418,0.3615535,0.1218702,0.07065,0.58918,0.0455067,0.1794866,0.03415292,0.019815334,33430.92,123169.2,16.4,0.0061002
Hamilton,5379,New York,NY,0.0102913,0.2358419,0.1042485,0.04681,0.70303,0.0482188,0.068534,0.00501952,0.014314928,35492.36,115571.1,18.4,0.0044618
Herkimer,64427,New York,NY,0.0218508,0.3577363,0.1253204,0.09237,0.59678,0.0450979,-0.0342807,0.021000512,0.019494932,30933.24,89977.5,15.7,0.0057185
Jefferson,111738,New York,NY,0.111714,0.3499739,0.1329318,0.07561,0.61203,0.0634735,0.267575,0.047468185,0.04429111,27861.24,90910.6,16,0.0063184
Kings,2465326,New York,NY,0.4066775,0.6163147,0.2507151,0.20453,0.4506,0.0656074,0.1050635,0.024223977,0.041021755,30792.06,298725.3,21.8,0.0087245
Lewis,26944,New York,NY,0.0209772,0.2905627,0.1317628,0.04773,0.65246,0.0614334,0.0762532,0.013732185,0.017109561,28730.7,84778.8,11.7,0.0049362
Livingston,64328,New York,NY,0.1249564,0.3050573,0.104042,0.06127,0.60488,0.0438767,0.1284426,0.026613605,0.025696431,30370.37,118370.4,19.2,0.0047569
Madison,69441,New York,NY,0.0562585,0.3777384,0.0977986,0.09016,0.57691,0.0454558,0.0658634,0.028787028,0.026799729,34467.96,108639.5,21.6,0.00463
Monroe,735343,New York,NY,0.293879,0.4178439,0.1115021,0.12261,0.46555,0.0413885,0.0471421,0.016618095,0.023948008,42202.02,131567.1,31.2,0.0091549
Montgomery,49708,New York,NY,0.1434816,0.3543511,0.1203918,0.05989,0.56449,0.0502793,-0.0698179,0.028224833,0.027400016,33527.18,90110.8,13.6,0.0086908
Nassau,1334544,New York,NY,0.2776216,0.4307356,0.0522159,0.19644,0.40383,0.0372792,0.0098079,0.029060863,0.037172248,60831.15,322985.9,35.4,0.0044862
New York,1537195,New York,NY,0.3697166,1.091437,0.1999641,0.53532,0.36022,0.0573663,0.0762523,0.051663582,0.061303218,69992.7,1333001.333,49.4,0.0089252
Niagara,219846,New York,NY,0.2192625,0.3376718,0.1058978,0.07482,0.54857,0.0553102,-0.0330234,0.017862504,0.020532555,36499.13,110105.8,17.4,0.0041211
Oneida,235469,New York,NY,0.1991556,0.3908631,0.1304259,0.08969,0.55734,0.0459065,-0.0710036,0.015025332,0.018503497,34328.89,101974.5,18.3,0.0076061
Onondaga,458336,New York,NY,0.2664934,0.4302877,0.1217164,0.13123,0.49154,0.0404757,-0.0120366,0.019354797,0.025354762,40080.21,113838.2,28.5,0.0120152
Ontario,100224,New York,NY,0.1209687,0.3404609,0.0730837,0.07391,0.5613,0.0399219,0.127265,0.032696759,0.026949633,39658.35,125435.3,24.7,0.0081418
Orange,341367,New York,NY,0.1438514,0.3721382,0.1053924,0.08718,0.46447,0.0368357,0.3149578,0.040595605,0.038061676,39957.29,192618.5,22.5,0.010124
Orleans,44171,New York,NY,0.0715805,0.3614266,0.1076919,0.13234,0.62313,0.0517593,0.1474179,0.02259401,0.024246678,29254.31,96775.8,13,0.004709
Oswego,122377,New York,NY,0.0281978,0.3388031,0.1398987,0.05869,0.56927,0.05362,0.0744155,0.020583933,0.023100746,30777.66,98908.6,14.4,0.0042982
Otsego,61676,New York,NY,0.0506781,0.4011047,0.1493455,0.09753,0.55995,0.0427848,0.0440288,0.021645373,0.019164667,30060.78,101174.7,22,0.0059991
Putnam,95745,New York,NY,0.0157811,0.2958001,0.0436992,0.12799,0.40248,0.032018,0.2403327,0.042529636,0.040419865,53478.34,275797.7,33.9,0.0022142
Queens,2229379,New York,NY,0.315557,0.4728111,0.1457365,0.10089,0.49505,0.0537676,0.1787392,0.028949766,0.045814103,34166.42,283395.8,24.3,0.0087799
Rensselaer,152538,New York,NY,0.1363123,0.3596697,0.0950079,0.08103,0.53802,0.0382987,0.003764,0.036699052,0.036272929,38362.68,137165.7,23.7,0.0067786
Richmond,443728,New York,NY,0.2009072,0.392201,0.1004654,0.0989,0.46259,0.0518279,0.2601577,0.032603307,0.035810226,43238.7,278730.3,23.2,0.0087305
Rockland,286753,New York,NY,0.1934817,0.4211381,0.0951264,0.13619,0.35356,0.0355538,0.1048935,0.024735574,0.034053698,52543.17,323252.5,37.5,0.0072955
St Lawrence,111931,New York,NY,0.1501302,0.3704861,0.1685063,0.06539,0.55004,0.061303,-0.0203319,0.008853669,0.009532659,26728.19,80246.6,16.4,0.0053872
Saratoga,200635,New York,NY,0.040431,0.3700462,0.0572237,0.14438,0.49097,0.0336909,0.3048667,0.045580283,0.039434795,42855.18,160493.2,30.9,0.0051985
Schenectady,146555,New York,NY,0.167712,0.4056003,0.1093403,0.09497,0.47691,0.0341583,-0.0226148,0.035235918,0.033523251,42309.24,125968.5,26.3,0.0074852
Schoharie,31582,New York,NY,0.040669,0.330982,0.1138675,0.0508,0.58424,0.0427484,0.0630091,0.023431068,0.01782661,32505.54,109972.5,17.3,0.0052562
Schuyler,19224,New York,NY,0.0460133,0.2990469,0.118355,0.04031,0.60298,0.0541167,0.0869614,0.024760716,0.023616313,31760.97,91177.2,15.5,0.002913
Seneca,33342,New York,NY,0.0614594,0.3216797,0.114842,0.06903,0.6113,0.0431516,-0.011591,0.020184752,0.026633075,32925.15,96509.2,17.5,0.0065083
Steuben,98726,New York,NY,0.0389334,0.45313,0.1323277,0.164,0.58862,0.0494344,-0.0049487,0.017948666,0.018151247,34949.8,88244.6,17.9,0.0048012
Suffolk,1419369,New York,NY,0.2226883,0.4075974,0.059683,0.14226,0.47479,0.0383079,0.1052287,0.024101555,0.030896124,48824.27,246871.6,27.5,0.0050459
Sullivan,73966,New York,NY,0.1122082,0.4153736,0.1631153,0.07664,0.51914,0.045731,0.1352314,0.036313982,0.025457643,34077.86,124368.9,16.7,0.009234
Tioga,51784,New York,NY,0.013358,0.3476491,0.0839704,0.10209,0.61297,0.0414075,0.0395889,0.028406458,0.026340182,35583.78,103174.2,19.7,0.0028966
Tompkins,96501,New York,NY,0.0992636,0.3928431,0.176305,0.08869,0.52684,0.0339314,0.1081242,0.022611165,0.032061844,31176.43,135432.8,47.5,0.004974
Ulster,177749,New York,NY,0.0992012,0.4068021,0.1141781,0.09579,0.52998,0.0381812,0.1238698,0.02900157,0.025046554,36691.89,150762.3,25,0.0074093
Warren,63303,New York,NY,0.0152134,0.4289569,0.0973517,0.08231,0.55124,0.0445729,0.1540271,0.037802316,0.032131179,38520.27,129967.5,23.2,0.0065242
Washington,61042,New York,NY,0.2389326,0.3076298,0.0942531,0.04802,0.62207,0.0404929,0.1140068,0.031977982,0.029094722,32522.49,103174.2,14.3,0.0038662
Wayne,93765,New York,NY,0.0582573,0.3195646,0.0862148,0.08754,0.59149,0.0464155,0.1085823,0.026534421,0.024881352,36047.76,114238.1,17,0.006079
Westchester,923459,New York,NY,0.2446953,0.5508111,0.0875294,0.24789,0.35582,0.0380411,0.0656128,0.028751683,0.038893985,68847.94,434291.4,40.9,0.0057599
Wyoming,43424,New York,NY,0.2181284,0.3251337,0.0838408,0.11463,0.6663,0.0494237,0.0884572,0.025078298,0.024364407,28428.38,98642,11.5,0.0052823
Yates,24621,New York,NY,0.0076638,0.3098952,0.1314606,0.04948,0.60743,0.038433,0.1473508,0.023922668,0.023029122,31999.88,100774.8,18.2,0.0041834
Alamance,130800,North Carolina,NC,0.1191378,0.4622876,0.1113545,0.13224,0.52801,0.0564739,0.3169686,0.025015291,0.022966361,35743.38,142897.6,19.2,0.0142963
Alexander,33603,North Carolina,NC,0.0714456,0.3133621,0.0847605,0.06179,0.64416,0.0592267,0.3441738,0.024224028,0.030027081,33299.09,127434.8,9.3,0.0111002
Alleghany,10677,North Carolina,NC,0.0077832,0.3643239,0.1715318,0.09761,0.575,0.0866247,0.1136956,0.009272268,0.008710312,33006,119570.1,11.7,0.0036527
Anson,25275,North Carolina,NC,0.0542401,0.4128041,0.177665,0.09759,0.44654,0.0859027,-0.0145815,0.01677547,0.024688427,27540.36,85711.9,9.2,0.0163007
Ashe,24384,North Carolina,NC,0.0282095,0.4639107,0.1345381,0.14993,0.56946,0.0807912,0.0922284,0.013246391,0.012754265,30368.37,122102.8,12.1,0.0059875
Avery,17167,North Carolina,NC,0.1065229,0.4199848,0.1526196,0.10152,0.51596,0.0553681,0.1914081,0.016252112,0.01840741,26624.45,117304,14.5,0.0046683
Beaufort,44958,North Carolina,NC,0.0741559,0.5103506,0.1946528,0.12994,0.45089,0.0871178,0.1140627,0.020196628,0.01984074,31793.99,109172.7,16,0.0088082
Bertie,19773,North Carolina,NC,0.0318702,0.4159958,0.2345528,0.07442,0.34612,0.0801744,-0.0595034,0.019420422,0.022303141,27746.33,78913.6,8.8,0.01057
Bladen,32278,North Carolina,NC,0.0608655,0.4281031,0.2098226,0.06869,0.42211,0.0880253,0.0586075,0.019455976,0.021841502,27432.93,86911.6,11.3,0.011246
Brunswick,73143,North Carolina,NC,0.0861618,0.4301611,0.1258075,0.07589,0.49547,0.0567114,1.044414,0.05821473,0.025880809,36803.32,169824.2,16.1,0.0081074
Buncombe,206330,North Carolina,NC,0.1745513,0.4712006,0.1143513,0.12694,0.5366,0.0434223,0.2820784,0.034406049,0.029569137,36912.8,159426.8,25.3,0.0108612
Burke,89148,North Carolina,NC,0.1037357,0.3763485,0.1067596,0.09115,0.58576,0.0663218,0.2295597,0.019383497,0.022400951,31516.08,114504.7,12.8,0.0068712
Cabarrus,131063,North Carolina,NC,0.1072858,0.402059,0.0706474,0.0751,0.48388,0.0491704,0.5258513,0.050838147,0.037821506,38763.88,157560.6,19.1,0.0091731
Caldwell,77415,North Carolina,NC,0.1683392,0.3940292,0.1070801,0.10508,0.57047,0.0659883,0.1427243,0.021584964,0.021817477,31440.81,115571.1,10.4,0.0075944
Camden,6885,North Carolina,NC,0,0.3344842,0.1005839,0.05158,0.58759,0.039645,0.1811631,0.08714597,0.041103849,34064.07,137432.3,16.2,0.0021786
Carteret,59383,North Carolina,NC,0.0764342,0.4017301,0.1071361,0.07199,0.55051,0.0543176,0.4451231,0.032197767,0.024603001,39048.6,165158.7,19.8,0.0078474
Caswell,23501,North Carolina,NC,0.0420847,0.3311544,0.1440237,0.06156,0.56207,0.0676413,0.1350399,0.030254032,0.032764563,28145.23,107706.4,8.3,0.0057444
Catawba,141685,North Carolina,NC,0.0983924,0.4567442,0.0908147,0.12758,0.56269,0.0640483,0.3467132,0.032614603,0.029692628,36776.69,137299,17,0.007848
Chatham,49329,North Carolina,NC,0.0955749,0.353476,0.0972491,0.0714,0.57372,0.0408432,0.4762532,0.046118916,0.041172535,42907.49,169557.6,27.6,0.0062641
Cherokee,24298,North Carolina,NC,0.0356616,1.001402,0.1533556,0.73477,0.5354,0.0882439,0.2833677,0.018602354,0.009712734,30296.98,114638,11,0.00926
Chowan,14526,North Carolina,NC,0.0230595,0.4589919,0.1759768,0.07181,0.43956,0.0554251,0.1567128,0.019206939,0.018105466,28978.16,113571.6,16.4,0.0103263
Clay,8775,North Carolina,NC,0.0132272,0.4595799,0.114355,0.11801,0.54577,0.0497841,0.325729,0.017094017,0.015840456,35280.16,133033.4,15.4,0.0059259
Cleveland,96287,North Carolina,NC,0.0931725,0.4125526,0.1327276,0.09574,0.53443,0.0933715,0.1540361,0.021051648,0.026067901,32484.3,110905.6,13.3,0.0118501
Columbus,54749,North Carolina,NC,0.0829514,0.4969349,0.2270443,0.11851,0.44391,0.0843066,0.0727315,0.015160094,0.016329065,27283.22,101441.3,10.1,0.0127126
Craven,91436,North Carolina,NC,0.0853602,0.429753,0.1307601,0.1007,0.53495,0.0573303,0.2870515,0.048033597,0.045485367,32201.26,128767.8,19.3,0.0055011
Cumberland,302963,North Carolina,NC,0.0817833,0.4246097,0.1278991,0.10903,0.54564,0.0614652,0.2257768,0.068770774,0.078956836,29500.77,118370.4,19.1,0.0081627
Currituck,18190,North Carolina,NC,0.0241131,0.3694368,0.1068015,0.09432,0.5975,0.0304954,0.6403643,0.069323804,0.035678945,36594.46,153961.5,13.3,0.0052776
Dare,29967,North Carolina,NC,0.0848216,0.4362724,0.0803117,0.08276,0.53521,0.0565968,1.240188,0.022024227,0.028030834,42048.8,182887.6,27.7,0.0096106
Davidson,147246,North Carolina,NC,0.2068889,0.4159363,0.1007053,0.10237,0.55069,0.0625494,0.3011965,0.028394659,0.027960013,33948.67,131433.8,12.8,0.0111307
Davie,34835,North Carolina,NC,0.0454531,0.405826,0.0859689,0.1144,0.55014,0.0531434,0.4161145,0.038524473,0.02560643,39493.96,154894.6,17.6,0.0060571
Duplin,49063,North Carolina,NC,0.0860826,0.4020096,0.1943729,0.07004,0.47089,0.0624391,0.1980611,0.019974319,0.02820863,26882.35,99708.4,10.5,0.0052802
Durham,223314,North Carolina,NC,0.220237,0.5116922,0.1337201,0.11178,0.43221,0.044178,0.4616225,0.050077469,0.055030137,39019.42,171957,40.1,0.013426
Edgecombe,55606,North Carolina,NC,0.1877324,0.4375494,0.1958782,0.08806,0.41597,0.0835116,-0.0068229,0.038988598,0.045966263,26924.42,94376.4,8.5,0.0124906
Forsyth,306067,North Carolina,NC,0.2588356,0.4877804,0.1104532,0.12196,0.45697,0.0471659,0.2560047,0.035802618,0.03176102,41646.51,151962,28.7,0.0127522
Franklin,47260,North Carolina,NC,0.0577658,0.3903288,0.1259134,0.06712,0.5124,0.0500544,0.5724505,0.038975878,0.035801947,31418.31,135699.4,13.2,0.0044858
Gaston,190365,North Carolina,NC,0.1462269,0.4276397,0.1086095,0.11203,0.52887,0.0765548,0.1709869,0.029033698,0.026023691,35014.82,120369.9,14.2,0.0145435
Gates,10516,North Carolina,NC,0.0066123,0.362524,0.1702538,0.0526,0.53149,0.044454,0.1849014,0.041555725,0.020730316,31189.44,102907.6,10.5,0.0036135
Graham,7993,North Carolina,NC,0.0615528,0.3430233,0.1951281,0.10167,0.58333,0.0906995,0.1075239,0,0.006505693,26938.57,101441.3,11.2,0.006881
Granville,48498,North Carolina,NC,0.0437366,0.3564986,0.1166973,0.04814,0.55365,0.0639364,0.42461,0.034475649,0.029650707,29559.02,133833.2,13,0.0108664
Greene,18974,North Carolina,NC,0.0071631,0.3741955,0.2022643,0.06745,0.48936,0.0681792,0.1772662,0.026826183,0.035627701,24535.73,99041.9,8.2,0.0084853
Guilford,421048,North Carolina,NC,0.237782,0.5715653,0.1058953,0.23247,0.45291,0.0508039,0.3275822,0.037753415,0.035383139,41338.75,155827.7,30.3,0.0180155
Halifax,57370,North Carolina,NC,0.1831896,0.4861227,0.2390327,0.11273,0.40453,0.0984568,0.0376949,0.016245424,0.022398466,26686.5,91043.9,11.1,0.0165766
Harnett,91025,North Carolina,NC,0.0462644,0.4261237,0.1490069,0.10063,0.53141,0.0625453,0.5280343,0.051798956,0.04315298,29930.05,121569.6,12.8,0.0092502
Haywood,54033,North Carolina,NC,0.0479793,0.425502,0.1150776,0.0988,0.55337,0.0570962,0.162125,0.017119168,0.014046971,35191.95,132100.3,16,0.0099569
Henderson,89173,North Carolina,NC,0.1002776,0.4630586,0.0972233,0.16914,0.54931,0.0435096,0.5222431,0.03250984,0.024233793,41432.98,173423.3,24.1,0.0082988
Hertford,22601,North Carolina,NC,0.0102829,0.4434413,0.1832562,0.08187,0.41828,0.072746,-0.0328227,0.014822353,0.020308836,29470.54,82246.1,11.1,0.0169904
Hoke,33646,North Carolina,NC,0.0566793,0.336621,0.1767845,0.0619,0.46878,0.0673723,0.6506893,0.08096059,0.056678357,24806.92,111838.7,10.9,0.0058551
Hyde,5826,North Carolina,NC,0,0.4404571,0.1543689,0.15529,0.47573,0.0733577,-0.0080027,0.00394782,0.010127017,23746.63,101974.5,10.6,0.0042911
Iredell,122660,North Carolina,NC,0.125319,0.4240081,0.0815839,0.11119,0.55206,0.0585452,0.4861034,0.040428828,0.030547856,38830.69,154761.3,17.4,0.0118947
Jackson,33121,North Carolina,NC,0.3040945,0.4128196,0.1511928,0.08104,0.54,0.0435402,0.2832126,0.020923281,0.019625011,29649.43,142231.1,25.5,0.00471
Johnston,121965,North Carolina,NC,0.0411068,0.42507,0.1281307,0.094,0.52995,0.0429891,0.7275741,0.04654614,0.03336203,33698.77,145030.4,15.9,0.007876
Jones,10381,North Carolina,NC,0.0278665,0.3205792,0.1691047,0.05308,0.52897,0.0571553,0.0696548,0.027261343,0.030729217,30403.58,100108.3,9.5,0.0045275
Lee,49040,North Carolina,NC,0.1435887,0.40871,0.1283967,0.079,0.53591,0.0616075,0.3355847,0.032626427,0.031749592,35479.4,126768.3,17.2,0.0127243
Lenoir,59648,North Carolina,NC,0.2340306,0.5581226,0.1656909,0.19474,0.45923,0.0809813,-0.0028586,0.01963184,0.023621915,31488.19,110105.8,13.3,0.0103256
Lincoln,63780,North Carolina,NC,0.0859589,0.3694946,0.0917145,0.08354,0.57203,0.0676077,0.5052393,0.044653496,0.034305425,33695.03,139298.5,13,0.0028065
McDowell,42151,North Carolina,NC,0.05201,0.3157529,0.116041,0.05771,0.62958,0.0732307,0.1996869,0.014685298,0.016132476,29229.55,95976,9,0.0095609
Macon,29811,North Carolina,NC,0.0370975,0.5265841,0.1262123,0.24559,0.59604,0.0465649,0.4774011,0.016403341,0.011673543,37010.88,138232.1,16.2,0.005233
Madison,19635,North Carolina,NC,0.0444471,0.3295099,0.1539119,0.06301,0.59504,0.0558935,0.1668747,0.023885918,0.02373313,28761.37,126101.8,16.1,0.0028011
Martin,25593,North Carolina,NC,0.0583078,0.4249017,0.2018844,0.07283,0.41588,0.0707486,-0.0136812,0.01742664,0.022662447,28890.12,91177.2,11.6,0.0096901
Mecklenburg,695454,North Carolina,NC,0.2407914,0.5480851,0.0919716,0.17849,0.42209,0.0443129,0.7202711,0.064549201,0.050352719,47270.73,189019.4,37.1,0.0104579
Mitchell,15687,North Carolina,NC,0.0089006,0.3028288,0.1383006,0.06012,0.62648,0.0914839,0.0872609,0.013705616,0.014470581,30061.45,105040.4,12.2,0.0061835
Montgomery,26822,North Carolina,NC,0.1206867,0.3751005,0.153646,0.07295,0.50442,0.0689601,0.1937336,0.020356424,0.024979494,30831.02,102907.6,10,0.0085378
Moore,74769,North Carolina,NC,0.0680005,0.5394301,0.1136536,0.16999,0.49821,0.0493972,0.4804277,0.029771697,0.021720232,47466.34,174756.3,26.8,0.0119702
Nash,87420,North Carolina,NC,0.0855926,0.5154297,0.1343824,0.11903,0.46425,0.0641316,0.3018034,0.040951727,0.041340654,34415.97,127701.4,17.2,0.0150988
New Hanover,160307,North Carolina,NC,0.2167392,0.5157371,0.1305481,0.13729,0.45753,0.0501888,0.549294,0.058749774,0.040615818,40054.18,180754.8,31,0.0123825
Northampton,22086,North Carolina,NC,0.042846,0.3639184,0.212556,0.04916,0.44324,0.0858109,-0.022051,0.023408494,0.026985421,30021.85,76647.5,10.8,0.0097347
Onslow,150355,North Carolina,NC,0.0621579,0.326939,0.1291,0.0631,0.6255,0.0556412,0.3331235,0.086508596,0.094822254,22450.77,114504.7,14.8,0.0079367
Orange,118227,North Carolina,NC,0.0619181,0.4656662,0.1413061,0.15038,0.37546,0.0350601,0.5343196,0.049565666,0.051003578,39981.07,238607,51.5,0.0071925
Pamlico,12934,North Carolina,NC,0.0127818,0.397728,0.1533393,0.0652,0.48048,0.0558691,0.2438931,0.016236277,0.023890521,33520.21,119836.7,14.7,0.007345
Pasquotank,34897,North Carolina,NC,0.0873508,0.4522914,0.1840421,0.10186,0.51754,0.0509579,0.2260909,0.039258389,0.02682179,27092.56,113971.5,16.4,0.012322
Pender,41082,North Carolina,NC,0.0584455,0.4112119,0.1358745,0.07681,0.50195,0.0569623,0.849291,0.049559418,0.03867874,32409.81,151162.2,13.6,0.0073024
Perquimans,11368,North Carolina,NC,0.0009843,0.4085349,0.1794089,0.06751,0.46009,0.0553015,0.1983976,0.040112597,0.024454609,30836.49,110372.4,12.3,0.0059817
Person,35623,North Carolina,NC,0.0320505,0.4071423,0.1199341,0.10577,0.5683,0.0692942,0.2214717,0.025152289,0.018695786,33981.35,120503.2,10.3,0.0090391
Pitt,133798,North Carolina,NC,0.111402,0.5809289,0.203395,0.14111,0.40586,0.0591011,0.4842367,0.03266865,0.029365162,31252.08,129034.4,26.4,0.0089788
Polk,18324,North Carolina,NC,0.012322,0.4201432,0.1007242,0.12568,0.59646,0.0433586,0.4112754,0.024721677,0.025212836,40748.4,149296,25.7,0.0037647
Randolph,130454,North Carolina,NC,0.1350418,0.3856072,0.0914678,0.10028,0.5935,0.0557709,0.422183,0.028117191,0.025150628,33252.32,126235.1,11.1,0.0090418
Richmond,46564,North Carolina,NC,0.0615741,0.4548882,0.1956201,0.10918,0.45086,0.0837862,0.0238121,0.016965896,0.017674598,26719.28,79046.9,10.1,0.0155914
Robeson,123339,North Carolina,NC,0.1818286,0.4724294,0.2281083,0.11106,0.40622,0.0986932,0.2138471,0.016596535,0.016799228,24220.84,88111.3,11.4,0.0190069
Rockingham,91928,North Carolina,NC,0.0813184,0.4014655,0.1279118,0.09445,0.55573,0.0696659,0.1019107,0.019569663,0.02015708,31580.85,108506.2,10.8,0.0080715
Rowan,130340,North Carolina,NC,0.1594714,0.4030419,0.1059193,0.12081,0.56817,0.0665158,0.3140967,0.024643241,0.025556238,33239.47,126901.6,14.2,0.0111523
Rutherford,62899,North Carolina,NC,0.0812934,0.3890376,0.1391513,0.08924,0.57868,0.0760341,0.169409,0.014881,0.015787214,30648.57,103440.8,12.5,0.0157872
Sampson,60161,North Carolina,NC,0.0452145,0.4765569,0.175541,0.12731,0.48096,0.0624871,0.2107996,0.02375293,0.025714333,27735.04,102241.1,11.1,0.0067652
Scotland,35998,North Carolina,NC,0.0706138,0.4566276,0.2056458,0.07024,0.45547,0.0944566,0.1154216,0.022556809,0.026473693,29070.71,97575.6,15.9,0.012094
Stanly,58100,North Carolina,NC,0.1334659,0.4161278,0.1071448,0.14222,0.58477,0.0721034,0.1975184,0.019139415,0.019328744,33311.69,116904.1,12.7,0.0079174
Stokes,44711,North Carolina,NC,0.0975495,0.3073543,0.090745,0.06557,0.61096,0.0535856,0.3513571,0.033213303,0.031200376,32216.69,126235.1,9.3,0.0062195
Surry,71219,North Carolina,NC,0.0661495,0.4191363,0.124201,0.09737,0.54538,0.0628506,0.1979848,0.018899451,0.020078912,32982.5,116637.5,12,0.0092437
Swain,12968,North Carolina,NC,0.3325815,0.3443939,0.1830953,0.07761,0.46416,0.0806718,0.2611106,0.018429982,0.020434917,27424.43,115704.4,13.9,0.0141117
Transylvania,29334,North Carolina,NC,0.1336938,0.3985247,0.0948146,0.09653,0.5462,0.0511312,0.2526797,0.013090612,0.014488307,40054.87,163025.9,23.7,0.0039545
Tyrrell,4149,North Carolina,NC,0,0.4144419,0.2331899,0.10581,0.44,0.0809803,0.0437736,0.015666426,0.007230658,25095.26,78647,10.6,0.0074717
Union,123677,North Carolina,NC,0.1424607,0.4109533,0.081356,0.09367,0.54452,0.0411924,0.7572748,0.073627271,0.034719471,39899.01,171290.5,21.3,0.0087405
Vance,42954,North Carolina,NC,0.0897063,0.5237502,0.2050341,0.13698,0.40127,0.0921891,0.1688799,0.023420403,0.027634213,30150.22,109572.6,10.7,0.0143409
Wake,627846,North Carolina,NC,0.1589963,0.4561369,0.0782377,0.21631,0.40324,0.0402657,1.083604,0.065883991,0.043700207,45899.72,217145.7,43.9,0.007419
Warren,19972,North Carolina,NC,0.0652162,0.3513137,0.1944502,0.05863,0.39753,0.0867687,0.2304091,0.022481474,0.029140797,28053.76,107306.5,11.6,0.0072101
